"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1977","Successful login with valid credentials","BDD / Cucumber","Tue Apr 07 14:48:19 IST 2026","failed","Tue Apr 07 14:48:21 IST 2026","","SauceDemo E2E Testing","",""
