"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","988","Successful login with valid credentials","BDD / Cucumber","Thu Apr 02 14:14:49 IST 2026","failed","Thu Apr 02 14:14:50 IST 2026","","User Login","",""
"","473","Failed login with invalid password","BDD / Cucumber","Thu Apr 02 14:14:49 IST 2026","failed","Thu Apr 02 14:14:50 IST 2026","","User Login","",""
