"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","468","Failed login with invalid password","BDD / Cucumber","Thu Apr 02 13:57:48 IST 2026","failed","Thu Apr 02 13:57:49 IST 2026","","User Login","",""
"","1024","Successful login with valid credentials","BDD / Cucumber","Thu Apr 02 13:57:48 IST 2026","failed","Thu Apr 02 13:57:49 IST 2026","","User Login","",""
