"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","520","Failed login with invalid password","BDD / Cucumber","Thu Apr 02 14:10:33 IST 2026","failed","Thu Apr 02 14:10:33 IST 2026","","User Login","",""
"","995","Successful login with valid credentials","BDD / Cucumber","Thu Apr 02 14:10:32 IST 2026","failed","Thu Apr 02 14:10:33 IST 2026","","User Login","",""
